SYMBOL,NAME,CLOSE,VOLUME,UPDATE_DATE,UPDATE_TIME
ZEELEARN,ZEELEARN,6.52,314753,2026-01-25,10:17:31
KALYANIFRG,KALYANIFRG,581.8,890,2026-01-25,10:17:31
RAJTV,RAJTV,41.13,1798,2026-01-25,10:17:31
SHIVASHRIT,SHIVASHRIT,116.15,20000,2026-01-25,10:17:31
AFIL,AFIL,4.96,1745041,2026-01-25,10:17:31
AVG,AVG,139.22,56517,2026-01-25,10:17:31
FINBUD,FINBUD,110.5,5000,2026-01-25,10:17:31
EEPL,EEPL,162.1,22000,2026-01-25,10:17:31
WORTHPERI,WORTHPERI,133.13,6677,2026-01-25,10:17:31
ZODIACLOTH,ZODIACLOTH,81.08,5147,2026-01-25,10:17:31
EQUIPPP,EQUIPPP,19.99,5493,2026-01-25,10:17:31
IWARE,IWARE,195.0,8400,2026-01-25,10:17:31
RADIOCITY,RADIOCITY,6.1,82064,2026-01-25,10:17:31
TAURIAN,TAURIAN,234.35,12000,2026-01-25,10:17:31
FORCAS,FORCAS,118.0,3200,2026-01-25,10:17:31
PILITA,PILITA,8.75,90068,2026-01-25,10:17:31
PKTEA,PKTEA,668.5,119,2026-01-25,10:17:31
RBS,RBS,90.45,3200,2026-01-25,10:17:31
MKPL,MKPL,5.5,199437,2026-01-25,10:17:31
MHLXMIRU,MHLXMIRU,196.76,552,2026-01-25,10:17:31
SAKHTISUG,SAKHTISUG,17.23,43927,2026-01-25,10:17:31
RVTH,RVTH,650.0,258,2026-01-25,10:17:31
MACOBSTECH,MACOBSTECH,207.0,6400,2026-01-25,10:17:31
ELGIRUBCO,ELGIRUBCO,40.38,100498,2026-01-25,10:17:31
KOTARISUG,KOTARISUG,24.34,26490,2026-01-25,10:17:31
MUNISH,MUNISH,83.2,79200,2026-01-25,10:17:31
SPECTSTM,SPECTSTM,86.65,5600,2026-01-25,10:17:31
KOTYARK,KOTYARK,194.5,5000,2026-01-25,10:17:31
CORDSCABLE,CORDSCABLE,154.85,14174,2026-01-25,10:17:31
VIRINCHI,VIRINCHI,19.37,206432,2026-01-25,10:17:31
XELPMOC,XELPMOC,131.15,15830,2026-01-25,10:17:31
JAYBEE,JAYBEE,88.15,23500,2026-01-25,10:17:31
VISAMAN,VISAMAN,143.95,4000,2026-01-25,10:17:31
GILLANDERS,GILLANDERS,94.38,1103,2026-01-25,10:17:31
OMAXAUTO,OMAXAUTO,93.02,38529,2026-01-25,10:17:31
AAREYDRUGS,AAREYDRUGS,68.77,257600,2026-01-25,10:17:31
LANCORHOL,LANCORHOL,26.42,94483,2026-01-25,10:17:31
BROOKS,BROOKS,65.52,16361,2026-01-25,10:17:31
FWSTC,FWSTC,191.0,1200,2026-01-25,10:17:31
SHYAMDHANI,SHYAMDHANI,93.85,22000,2026-01-25,10:17:31
MURUDCERA,MURUDCERA,31.89,22287,2026-01-25,10:17:31
ETML,ETML,99.0,7200,2026-01-25,10:17:31
ENVIRO,ENVIRO,102.0,9000,2026-01-25,10:17:31
NIRAJ,NIRAJ,32.15,131086,2026-01-25,10:17:31
SADHNANIQ,SADHNANIQ,5.73,2678651,2026-01-25,10:17:31
EMAPARTNER,EMAPARTNER,81.3,4000,2026-01-25,10:17:31
VETO,VETO,98.6,24513,2026-01-25,10:17:31
DHARARAIL,DHARARAIL,125.0,38000,2026-01-25,10:17:31
MADHUSUDAN,MADHUSUDAN,131.0,24000,2026-01-25,10:17:31
TTL,TTL,7.34,740320,2026-01-25,10:17:31
KAMOPAINTS,KAMOPAINTS,5.94,627873,2026-01-25,10:17:31
AFFORDABLE,AFFORDABLE,164.44,24061,2026-01-25,10:17:31
OPTIVALUE,OPTIVALUE,79.0,4800,2026-01-25,10:17:31
EMMIL,EMMIL,162.85,4750,2026-01-25,10:17:31
CPCAP,CPCAP,100.98,35378,2026-01-25,10:17:31
EMMBI,EMMBI,94.93,10341,2026-01-25,10:17:31
NITIRAJ,NITIRAJ,177.95,3628,2026-01-25,10:17:31
AKSHARCHEM,AKSHARCHEM,229.35,3220,2026-01-25,10:17:31
RACE,RACE,105.83,2038,2026-01-25,10:17:31
PRITIKA,PRITIKA,69.0,10000,2026-01-25,10:17:31
ELGNZ,ELGNZ,80.35,20000,2026-01-25,10:17:31
ENFUSE,ENFUSE,205.0,1800,2026-01-25,10:17:31
KRITIKA,KRITIKA,6.81,70841,2026-01-25,10:17:31
PIGL,PIGL,102.99,21201,2026-01-25,10:17:31
FIDEL,FIDEL,131.2,4000,2026-01-25,10:17:31
SIKKO,SIKKO,4.13,376009,2026-01-25,10:17:31
DGCONTENT,DGCONTENT,29.85,7050,2026-01-25,10:17:31
ASCOM,ASCOM,153.95,3500,2026-01-25,10:17:31
AERONEU,AERONEU,69.68,19016,2026-01-25,10:17:31
AUSOMENT,AUSOMENT,132.84,2869,2026-01-25,10:17:31
TUNWAL,TUNWAL,30.95,126000,2026-01-25,10:17:31
DESTINY,DESTINY,115.0,10500,2026-01-25,10:17:31
AVROIND,AVROIND,132.89,20215,2026-01-25,10:17:31
GRCL,GRCL,307.25,2250,2026-01-25,10:17:31
NATCAPSUQ,NATCAPSUQ,167.96,5668,2026-01-25,10:17:31
KHFM,KHFM,76.05,18600,2026-01-25,10:17:31
AARVI,AARVI,118.73,6733,2026-01-25,10:17:31
SETCO,SETCO,12.81,61336,2026-01-25,10:17:31
ADDICTIVE,ADDICTIVE,106.4,16000,2026-01-25,10:17:31
TRIGYN,TRIGYN,56.5,30909,2026-01-25,10:17:31
AMJLAND,AMJLAND,42.48,100479,2026-01-25,10:17:31
CENTEXT,CENTEXT,21.53,173724,2026-01-25,10:17:31
RAJPUTANA,RAJPUTANA,240.0,3500,2026-01-25,10:17:31
EXCEL,EXCEL,1.22,3636406,2026-01-25,10:17:31
ROYALARC,ROYALARC,156.0,33600,2026-01-25,10:17:31
AIRAN,AIRAN,13.79,133327,2026-01-25,10:17:31
VIPULLTD,VIPULLTD,12.4,88643,2026-01-25,10:17:31
INCREDIBLE,INCREDIBLE,36.24,6771,2026-01-25,10:17:31
AGARWALTUF,AGARWALTUF,97.3,86400,2026-01-25,10:17:31
ARCHIDPLY,ARCHIDPLY,85.65,10511,2026-01-25,10:17:31
ASPINWALL,ASPINWALL,219.5,1141,2026-01-25,10:17:31
JMA,JMA,74.85,10348,2026-01-25,10:17:31
BAIDFIN,BAIDFIN,11.35,1649199,2026-01-25,10:17:31
DEVIT,DEVIT,30.26,114664,2026-01-25,10:17:31
BASML,BASML,21.36,86747,2026-01-25,10:17:31
TIPSFILMS,TIPSFILMS,393.15,1902,2026-01-25,10:17:31
PROPEQUITY,PROPEQUITY,162.05,600,2026-01-25,10:17:31
JAINIK,JAINIK,118.0,18000,2026-01-25,10:17:31
BRNL,BRNL,19.86,46286,2026-01-25,10:17:31
REPL,REPL,94.06,13968,2026-01-25,10:17:31
BHARATGEAR,BHARATGEAR,109.46,35929,2026-01-25,10:17:31
SHUBHSHREE,SHUBHSHREE,320.0,2100,2026-01-25,10:17:31
AARADHYA,AARADHYA,118.0,1200,2026-01-25,10:17:31
QMSMEDI,QMSMEDI,86.25,41000,2026-01-25,10:17:31
VLEGOV,VLEGOV,15.46,192064,2026-01-25,10:17:31
ARVEE,ARVEE,151.18,957,2026-01-25,10:17:31
INDTERRAIN,INDTERRAIN,32.4,12493,2026-01-25,10:17:31
DCM,DCM,88.21,2732,2026-01-25,10:17:31
RANASUG,RANASUG,10.81,107046,2026-01-25,10:17:31
VASWANI,VASWANI,52.03,55977,2026-01-25,10:17:31
RAJINDLTD,RAJINDLTD,73.5,15000,2026-01-25,10:17:31
AVANA,AVANA,72.1,182000,2026-01-25,10:17:31
DIGIKORE,DIGIKORE,63.7,38800,2026-01-25,10:17:31
TAINWALCHM,TAINWALCHM,171.14,3059,2026-01-25,10:17:31
WOMANCART,WOMANCART,229.8,6800,2026-01-25,10:17:31
INDBANK,INDBANK,36.29,92725,2026-01-25,10:17:31
AERON,AERON,94.2,18000,2026-01-25,10:17:31
GULFPETRO,GULFPETRO,31.32,63056,2026-01-25,10:17:31
NECCLTD,NECCLTD,15.84,59043,2026-01-25,10:17:31
ALUWIND,ALUWIND,64.25,12000,2026-01-25,10:17:31
SAMBHAAV,SAMBHAAV,7.85,13929,2026-01-25,10:17:31
BLUEWATER,BLUEWATER,144.0,6000,2026-01-25,10:17:31
NAVKARURB,NAVKARURB,1.4,224714,2026-01-25,10:17:31
AVIANSH,AVIANSH,113.1,8000,2026-01-25,10:17:31
PRAENG,PRAENG,21.77,42536,2026-01-25,10:17:31
QUESTLAB,QUESTLAB,96.2,12000,2026-01-25,10:17:31
SONAMLTD,SONAMLTD,39.22,14887,2026-01-25,10:17:31
PLAZACABLE,PLAZACABLE,35.54,50802,2026-01-25,10:17:31
SDREAMS,SDREAMS,83.35,9000,2026-01-25,10:17:31
WINSOL,WINSOL,135.0,3600,2026-01-25,10:17:31
KORE,KORE,128.0,1750,2026-01-25,10:17:31
AESTHETIK,AESTHETIK,89.95,12000,2026-01-25,10:17:31
KEYFINSERV,KEYFINSERV,279.65,3379,2026-01-25,10:17:31
MARALOVER,MARALOVER,37.08,14289,2026-01-25,10:17:31
HPIL,HPIL,135.85,10184,2026-01-25,10:17:31
APEXECO,APEXECO,116.55,2400,2026-01-25,10:17:31
ESPRIT,ESPRIT,70.0,14400,2026-01-25,10:17:31
BARFLEX,BARFLEX,61.9,2000,2026-01-25,10:17:31
MODTHREAD,MODTHREAD,40.16,609,2026-01-25,10:17:31
LLOYDS,LLOYDS,63.95,2000,2026-01-25,10:17:31
SUPERHOUSE,SUPERHOUSE,137.85,1451,2026-01-25,10:17:31
PRIMECAB,PRIMECAB,82.35,48000,2026-01-25,10:17:31
ESCONET,ESCONET,121.4,8400,2026-01-25,10:17:31
PRLIND,PRLIND,65.35,156000,2026-01-25,10:17:31
CANARYS,CANARYS,26.1,120000,2026-01-25,10:17:31
RELIABLE,RELIABLE,144.49,26322,2026-01-25,10:17:31
GVPTECH,GVPTECH,8.09,20908,2026-01-25,10:17:31
GVPTECHPP.E1,GVPTECHPP.E1,3.6,85,2026-01-25,10:17:31
ISHANCH,ISHANCH,57.22,32365,2026-01-25,10:17:31
CUBEXTUB,CUBEXTUB,103.65,146879,2026-01-25,10:17:31
SADHAV,SADHAV,103.0,4800,2026-01-25,10:17:31
DTIL,DTIL,140.18,1785,2026-01-25,10:17:31
CORALFINAC,CORALFINAC,36.55,25957,2026-01-25,10:17:31
AARTECH,AARTECH,46.3,50936,2026-01-25,10:17:31
BEACON,BEACON,81.35,35000,2026-01-25,10:17:31
BEARDSELL,BEARDSELL,27.14,10141,2026-01-25,10:17:31
SIGIND,SIGIND,47.74,56968,2026-01-25,10:17:31
UMIYA_MRO,UMIYA_MRO,79.4,41308,2026-01-25,10:17:31
IEML,IEML,79.1,41000,2026-01-25,10:17:31
BTML,BTML,8.12,387651,2026-01-25,10:17:31
PURVFLEXI,PURVFLEXI,69.0,1600,2026-01-25,10:17:31
IPHL,IPHL,57.9,14400,2026-01-25,10:17:31
PRAXIS,PRAXIS,7.7,182170,2026-01-25,10:17:31
NEOCHEM,NEOCHEM,84.0,66000,2026-01-25,10:17:31
TBI,TBI,78.75,11400,2026-01-25,10:17:31
ISFT,ISFT,87.79,20441,2026-01-25,10:17:31
RHFL,RHFL,2.92,653323,2026-01-25,10:17:31
RUCHINFRA,RUCHINFRA,5.87,73919,2026-01-25,10:17:31
NORBTEAEXP,NORBTEAEXP,89.41,367,2026-01-25,10:17:31
MAITREYA,MAITREYA,205.0,1600,2026-01-25,10:17:31
MAGNUM,MAGNUM,20.17,37379,2026-01-25,10:17:31
KANDARP,KANDARP,154.0,39000,2026-01-25,10:17:31
VR,VR,155.05,800,2026-01-25,10:17:31
KREBSBIO,KREBSBIO,62.7,2612,2026-01-25,10:17:31
AKANKSHA,AKANKSHA,73.75,11000,2026-01-25,10:17:31
LAL,LAL,7.98,56553,2026-01-25,10:17:31
ROML,ROML,44.94,17326,2026-01-25,10:17:31
ESSENTIA,ESSENTIA,1.27,1969918,2026-01-25,10:17:31
MUKTAARTS,MUKTAARTS,58.06,2881,2026-01-25,10:17:31
RAPPID,RAPPID,260.0,6600,2026-01-25,10:17:31
ALPA,ALPA,63.93,11291,2026-01-25,10:17:31
BSL,BSL,135.04,956,2026-01-25,10:17:31
AIROLAM,AIROLAM,89.6,1853,2026-01-25,10:17:31
RAPIDFLEET,RAPIDFLEET,180.5,1200,2026-01-25,10:17:31
ANIKINDS,ANIKINDS,48.73,13605,2026-01-25,10:17:31
VISHWARAJ,VISHWARAJ,6.17,458234,2026-01-25,10:17:31
SCML,SCML,124.3,8000,2026-01-25,10:17:31
KCK,KCK,21.0,45000,2026-01-25,10:17:31
SIDDHIKA,SIDDHIKA,214.95,3000,2026-01-25,10:17:31
SHRITECH,SHRITECH,53.35,12000,2026-01-25,10:17:31
BEWLTD,BEWLTD,101.8,8500,2026-01-25,10:17:31
KCEIL,KCEIL,121.4,34500,2026-01-25,10:17:31
SHEEL,SHEEL,65.0,16000,2026-01-25,10:17:31
LATTEYS,LATTEYS,22.96,124390,2026-01-25,10:17:31
IVP,IVP,130.09,2108,2026-01-25,10:17:31
INDIANCARD,INDIANCARD,221.23,783,2026-01-25,10:17:31
MAHAPEXLTD,MAHAPEXLTD,94.72,10585,2026-01-25,10:17:31
TEXMOPIPES,TEXMOPIPES,45.01,27083,2026-01-25,10:17:31
AAATECH,AAATECH,102.86,19101,2026-01-25,10:17:31
ABAN,ABAN,22.2,139142,2026-01-25,10:17:31
POSITRON,POSITRON,171.9,600,2026-01-25,10:17:31
REXPIPES,REXPIPES,137.75,11000,2026-01-25,10:17:31
DRONE,DRONE,53.2,24500,2026-01-25,10:17:31
DENEERS,DENEERS,150.15,38400,2026-01-25,10:17:31
MAHESHWARI,MAHESHWARI,43.64,12744,2026-01-25,10:17:31
GLOBE,GLOBE,2.86,336790,2026-01-25,10:17:31
SLONE,SLONE,244.0,1200,2026-01-25,10:17:31
STEELCITY,STEELCITY,85.08,2364,2026-01-25,10:17:31
GANGESSECU,GANGESSECU,122.95,5046,2026-01-25,10:17:31
WIPL,WIPL,150.79,2,2026-01-25,10:17:31
ALPHAGEO,ALPHAGEO,199.57,5246,2026-01-25,10:17:31
PROFX,PROFX,72.55,8000,2026-01-25,10:17:31
SHAHALLOYS,SHAHALLOYS,62.52,6292,2026-01-25,10:17:31
SHYAMCENT,SHYAMCENT,5.87,15828,2026-01-25,10:17:31
WEIZMANIND,WEIZMANIND,81.18,1664,2026-01-25,10:17:31
CROWN,CROWN,112.52,7000,2026-01-25,10:17:31
HOACFOODS,HOACFOODS,290.9,6750,2026-01-25,10:17:31
OSWALSEEDS,OSWALSEEDS,13.8,17925,2026-01-25,10:17:31
MRIL,MRIL,57.1,12800,2026-01-25,10:17:31
MGSL,MGSL,86.5,52800,2026-01-25,10:17:31
USHAFIN,USHAFIN,29.0,3200,2026-01-25,10:17:31
SAMPANN,SAMPANN,31.0,69651,2026-01-25,10:17:31
VITAL,VITAL,52.0,9600,2026-01-25,10:17:31
REGENCERAM,REGENCERAM,46.16,12971,2026-01-25,10:17:31
BHADORA,BHADORA,66.6,3600,2026-01-25,10:17:31
SOMICONVEY,SOMICONVEY,104.71,7027,2026-01-25,10:17:31
MASTER,MASTER,309.0,3000,2026-01-25,10:17:31
NRVANDANA,NRVANDANA,53.05,24000,2026-01-25,10:17:31
SMARTEN,SMARTEN,64.65,10800,2026-01-25,10:17:31
MOKSH,MOKSH,14.23,69686,2026-01-25,10:17:31
GOLDSTAR,GOLDSTAR,5.1,157500,2026-01-25,10:17:31
MEGAFLEX,MEGAFLEX,101.0,6000,2026-01-25,10:17:31
RNPL,RNPL,154.0,51600,2026-01-25,10:17:31
TARMAT,TARMAT,49.04,3953,2026-01-25,10:17:31
JAYESH,JAYESH,140.5,8000,2026-01-25,10:17:31
SMARTLINK,SMARTLINK,121.79,3281,2026-01-25,10:17:31
SALONA,SALONA,234.1,411,2026-01-25,10:17:31
MAYASHEEL,MAYASHEEL,55.0,39000,2026-01-25,10:17:31
RPPL,RPPL,16.46,46288,2026-01-25,10:17:31
IBLFL,IBLFL,48.75,14000,2026-01-25,10:17:31
SADBHIN,SADBHIN,3.35,93029,2026-01-25,10:17:31
URBAN,URBAN,138.0,3200,2026-01-25,10:17:31
LAKSHYA,LAKSHYA,118.3,5600,2026-01-25,10:17:31
MAHICKRA,MAHICKRA,164.75,27000,2026-01-25,10:17:31
SURANASOL,SURANASOL,24.07,61823,2026-01-25,10:17:31
MAL,MAL,47.5,1600,2026-01-25,10:17:31
SHREEOSFM,SHREEOSFM,76.0,9000,2026-01-25,10:17:31
SOTAC,SOTAC,105.0,1200,2026-01-25,10:17:31
LAGNAM,LAGNAM,65.5,2406,2026-01-25,10:17:31
SPEB,SPEB,51.5,2000,2026-01-25,10:17:31
EPWINDIA,EPWINDIA,100.5,31200,2026-01-25,10:17:31
OBCL,OBCL,55.8,10808,2026-01-25,10:17:31
GLOBALPET,GLOBALPET,117.0,1500,2026-01-25,10:17:31
INVENTURE,INVENTURE,1.09,1241246,2026-01-25,10:17:31
BAGFILMS,BAGFILMS,5.75,23611,2026-01-25,10:17:31
COMPUSOFT,COMPUSOFT,14.38,22939,2026-01-25,10:17:31
UMAEXPORTS,UMAEXPORTS,33.06,27885,2026-01-25,10:17:31
HECPROJECT,HECPROJECT,111.13,55326,2026-01-25,10:17:31
USK,USK,20.38,37482,2026-01-25,10:17:31
RAJMET,RAJMET,4.06,322588,2026-01-25,10:17:31
SILKFLEX,SILKFLEX,96.3,4000,2026-01-25,10:17:31
GREENCHEF,GREENCHEF,48.0,8000,2026-01-25,10:17:31
HINDCON,HINDCON,21.8,56617,2026-01-25,10:17:31
SADBHAV,SADBHAV,6.44,144150,2026-01-25,10:17:31
JOCIL,JOCIL,125.07,1510,2026-01-25,10:17:31
GTL,GTL,7.0,127980,2026-01-25,10:17:31
PAR,PAR,90.12,1223,2026-01-25,10:17:31
GOYALALUM,GOYALALUM,7.71,236471,2026-01-25,10:17:31
ROCKINGDCE,ROCKINGDCE,195.05,1250,2026-01-25,10:17:31
DHARAN,DHARAN,0.21,15299083,2026-01-25,10:17:31
READYMIX,READYMIX,100.0,8000,2026-01-25,10:17:31
RKEC,RKEC,45.66,26157,2026-01-25,10:17:31
OLIL,OLIL,303.5,7600,2026-01-25,10:17:31
FORGEAUTO,FORGEAUTO,99.5,1200,2026-01-25,10:17:31
DUCON,DUCON,3.31,160085,2026-01-25,10:17:31
NARMADA,NARMADA,28.5,220557,2026-01-25,10:17:31
ZENITHEXPO,ZENITHEXPO,195.0,75,2026-01-25,10:17:31
ARTNIRMAN,ARTNIRMAN,43.0,32,2026-01-25,10:17:31
BALPHARMA,BALPHARMA,66.4,5512,2026-01-25,10:17:31
GROBTEA,GROBTEA,915.3,112,2026-01-25,10:17:31
DELAPLEX,DELAPLEX,116.25,9600,2026-01-25,10:17:31
SYLVANPLY,SYLVANPLY,54.5,10000,2026-01-25,10:17:31
DCG,DCG,58.15,6000,2026-01-25,10:17:31
TOUCHWOOD,TOUCHWOOD,95.1,1353,2026-01-25,10:17:31
LOVABLE,LOVABLE,71.52,8871,2026-01-25,10:17:31
CLASSICEIL,CLASSICEIL,58.35,76800,2026-01-25,10:17:31
SHIGAN,SHIGAN,51.5,3000,2026-01-25,10:17:31
UHTL,UHTL,54.85,16000,2026-01-25,10:17:31
LAMBODHARA,LAMBODHARA,100.63,5288,2026-01-25,10:17:31
SURYALAXMI,SURYALAXMI,55.0,4256,2026-01-25,10:17:31
TRUST,TRUST,43.55,10200,2026-01-25,10:17:31
IDEALTECHO,IDEALTECHO,207.5,1500,2026-01-25,10:17:31
SHKSIL,SHKSIL,53.95,8000,2026-01-25,10:17:31
SECMARK,SECMARK,101.01,1670,2026-01-25,10:17:31
REFRACTORY,REFRACTORY,47.3,8000,2026-01-25,10:17:31
MDL,MDL,58.05,1000,2026-01-25,10:17:31
ZEAL,ZEAL,77.35,9600,2026-01-25,10:17:31
INNOMET,INNOMET,79.05,12600,2026-01-25,10:17:31
RSSOFTWARE,RSSOFTWARE,39.07,40409,2026-01-25,10:17:31
KEN,KEN,41.6,10800,2026-01-25,10:17:31
PALASHSECU,PALASHSECU,97.23,717,2026-01-25,10:17:31
TOTAL,TOTAL,63.2,17448,2026-01-25,10:17:31
DTL,DTL,123.0,1200,2026-01-25,10:17:31
EMKAYTOOLS,EMKAYTOOLS,95.1,1350,2026-01-25,10:17:31
MAGSON,MAGSON,129.0,178000,2026-01-25,10:17:31
SELLOWRAP,SELLOWRAP,73.0,11200,2026-01-25,10:17:31
LOYALTEX,LOYALTEX,199.25,608,2026-01-25,10:17:31
RAJSREESUG,RAJSREESUG,29.9,35320,2026-01-25,10:17:31
DIGJAMLMTD,DIGJAMLMTD,50.14,504,2026-01-25,10:17:31
HDIL,HDIL,2.06,48584,2026-01-25,10:17:31
HILTON,HILTON,28.35,93453,2026-01-25,10:17:31
BRACEPORT,BRACEPORT,86.4,3200,2026-01-25,10:17:31
AISL,AISL,83.2,600,2026-01-25,10:17:31
BHANDARI,BHANDARI,4.02,1321708,2026-01-25,10:17:31
SIL,SIL,14.74,31066,2026-01-25,10:17:31
PATTECH,PATTECH,101.85,3000,2026-01-25,10:17:31
KKJEWELS,KKJEWELS,91.25,42000,2026-01-25,10:17:31
MYMUDRA,MYMUDRA,83.2,37200,2026-01-25,10:17:31
SMLT,SMLT,69.0,6433,2026-01-25,10:17:31
CHETANA,CHETANA,46.0,6400,2026-01-25,10:17:31
HOLMARC,HOLMARC,93.0,8250,2026-01-25,10:17:31
RELCHEMQ,RELCHEMQ,124.07,762,2026-01-25,10:17:31
KEL,KEL,90.8,2400,2026-01-25,10:17:31
BVCL,BVCL,41.37,18170,2026-01-25,10:17:31
MAXPOSURE,MAXPOSURE,40.5,2000,2026-01-25,10:17:31
SELMC,SELMC,27.1,9935,2026-01-25,10:17:31
FIBERWEB,FIBERWEB,31.75,16221,2026-01-25,10:17:31
JHS,JHS,10.85,240075,2026-01-25,10:17:31
GRAPHISAD,GRAPHISAD,50.0,68400,2026-01-25,10:17:31
IL&FSTRANS,IL&FSTRANS,2.69,38941,2026-01-25,10:17:31
DIGIDRIVE,DIGIDRIVE,23.65,9375,2026-01-25,10:17:31
MMEL,MMEL,48.2,2000,2026-01-25,10:17:31
TOKYOPLAST,TOKYOPLAST,101.26,1507,2026-01-25,10:17:31
VAISHALI,VAISHALI,8.34,147611,2026-01-25,10:17:31
DOLLEX,DOLLEX,35.65,24000,2026-01-25,10:17:31
MOTOGENFIN,MOTOGENFIN,22.31,11993,2026-01-25,10:17:31
CLSL,CLSL,51.85,22000,2026-01-25,10:17:31
ASHALOG,ASHALOG,65.2,6000,2026-01-25,10:17:31
CALSOFTPP.E1,CALSOFTPP.E1,4.31,2461,2026-01-25,10:17:31
CALSOFT,CALSOFT,14.15,29393,2026-01-25,10:17:31
AKSHOPTFBR,AKSHOPTFBR,5.47,313701,2026-01-25,10:17:31
GENSOL,GENSOL,23.03,179130,2026-01-25,10:17:31
SILKY,SILKY,138.0,800,2026-01-25,10:17:31
AAKAAR,AAKAAR,62.0,11200,2026-01-25,10:17:31
KOHINOOR,KOHINOOR,23.51,56015,2026-01-25,10:17:31
SATTVAENGG,SATTVAENGG,50.0,35200,2026-01-25,10:17:31
CRAYONS,CRAYONS,35.75,4000,2026-01-25,10:17:31
LPDC,LPDC,6.43,33458,2026-01-25,10:17:31
DRSDILIP,DRSDILIP,57.85,800,2026-01-25,10:17:31
RTL,RTL,65.9,4000,2026-01-25,10:17:31
ODIGMA,ODIGMA,28.14,13246,2026-01-25,10:17:31
PATINTLOG,PATINTLOG,12.24,64156,2026-01-25,10:17:31
DBSTOCKBRO,DBSTOCKBRO,24.86,319,2026-01-25,10:17:31
ORCHASP,ORCHASP,2.66,150985,2026-01-25,10:17:31
KAYTEX,KAYTEX,58.9,9600,2026-01-25,10:17:31
KAKATCEM,KAKATCEM,110.34,1934,2026-01-25,10:17:31
SSFL,SSFL,99.55,11000,2026-01-25,10:17:31
CINEVISTA,CINEVISTA,14.92,19679,2026-01-25,10:17:31
ITTL,ITTL,85.05,945,2026-01-25,10:17:31
MARC,MARC,49.1,15600,2026-01-25,10:17:31
CURIS,CURIS,105.0,11000,2026-01-25,10:17:31
ENERGYDEV,ENERGYDEV,17.72,37987,2026-01-25,10:17:31
HISARMETAL,HISARMETAL,156.96,1083,2026-01-25,10:17:31
ATAM,ATAM,73.21,12091,2026-01-25,10:17:31
AMDIND,AMDIND,44.04,32803,2026-01-25,10:17:31
VDEAL,VDEAL,171.45,4800,2026-01-25,10:17:31
FONEBOX,FONEBOX,81.65,3000,2026-01-25,10:17:31
SPLIL,SPLIL,27.58,1836,2026-01-25,10:17:31
PRAKASHSTL,PRAKASHSTL,4.74,90535,2026-01-25,10:17:31
TRU,TRU,6.97,107845,2026-01-25,10:17:31
AGRITECH,AGRITECH,132.39,13439,2026-01-25,10:17:31
AMBEY,AMBEY,33.25,22000,2026-01-25,10:17:31
PARAMATRIX,PARAMATRIX,72.0,1200,2026-01-25,10:17:31
SEMAC,SEMAC,259.0,44,2026-01-25,10:17:31
KLL,KLL,44.65,34400,2026-01-25,10:17:31
ROXHITECH,ROXHITECH,36.05,22400,2026-01-25,10:17:31
ZENITHDRUG,ZENITHDRUG,47.0,3200,2026-01-25,10:17:31
DHRUV,DHRUV,41.76,1692,2026-01-25,10:17:31
AAKASH,AAKASH,7.9,65532,2026-01-25,10:17:31
SURANI,SURANI,62.15,2400,2026-01-25,10:17:31
NAMAN,NAMAN,61.0,4800,2026-01-25,10:17:31
VIAZ,VIAZ,65.0,4000,2026-01-25,10:17:31
CURAA,CURAA,79.58,86,2026-01-25,10:17:31
TFL,TFL,13.88,2130,2026-01-25,10:17:31
AMBANIORGO,AMBANIORGO,101.95,3000,2026-01-25,10:17:31
VIJAYPD,VIJAYPD,39.8,8000,2026-01-25,10:17:31
K2INFRA,K2INFRA,61.25,7200,2026-01-25,10:17:31
CAPTRUST,CAPTRUST,16.97,476137,2026-01-25,10:17:31
NAGREEKEXP,NAGREEKEXP,25.01,3771,2026-01-25,10:17:31
ACCURACY,ACCURACY,4.97,137169,2026-01-25,10:17:31
JYOTIGLOBL,JYOTIGLOBL,38.35,30000,2026-01-25,10:17:31
SECURKLOUD,SECURKLOUD,22.85,5047,2026-01-25,10:17:31
FCONSUMER,FCONSUMER,0.38,2008709,2026-01-25,10:17:31
SAJHOTELS,SAJHOTELS,47.0,8000,2026-01-25,10:17:31
NIBL,NIBL,31.11,67602,2026-01-25,10:17:31
SUNDARAM,SUNDARAM,1.58,451303,2026-01-25,10:17:31
AURIGROW,AURIGROW,0.51,30899136,2026-01-25,10:17:31
PIONEEREMB,PIONEEREMB,24.36,7772,2026-01-25,10:17:31
SIDDHICOTS,SIDDHICOTS,30.7,20400,2026-01-25,10:17:31
EFORCE,EFORCE,32.0,1200,2026-01-25,10:17:31
MITCON,MITCON,55.66,5382,2026-01-25,10:17:31
TGL,TGL,61.9,3400,2026-01-25,10:17:31
ARABIAN,ARABIAN,67.6,2000,2026-01-25,10:17:31
AGROPHOS,AGROPHOS,36.31,11951,2026-01-25,10:17:31
WOL3D,WOL3D,112.25,24000,2026-01-25,10:17:31
ZENITHSTL,ZENITHSTL,5.09,1100706,2026-01-25,10:17:31
SONUINFRA,SONUINFRA,69.95,3000,2026-01-25,10:17:31
PARAGON,PARAGON,36.95,14400,2026-01-25,10:17:31
SFML,SFML,28.8,4800,2026-01-25,10:17:31
VELS,VELS,55.35,4800,2026-01-25,10:17:31
ACCPL,ACCPL,64.05,22800,2026-01-25,10:17:31
